Title,Link,Pic,displayPic,floar,floar1,verticalTable,verticalTable1,verticalTable2,priceLabel,windowFacing,layoutSpace,priceLabel1,layoutSpace1,unitSummary,memberName,memberName1,verticalTable3,btn-favorite--watch,anchor,anchor1,relatedKeywordsData,relatedKeywordsData1,relatedKeywordsData2,relatedKeywordsData3,relatedKeywordsData4,relatedKeywordsData5,textFeatureComment,onlineIcon,memberName2,relatedKeywordsData6,relatedKeywordsData7
ドミール東府中：平置き駐車場付き,https://www.homes.co.jp/mansion/b-1209170000035/,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fwrxc2rnkd2zgvql.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,7階南,7階南,京王線 東府中駅 徒歩3分東京都府中市緑町3丁目8-1,SRC(鉄骨鉄筋コンクリート) / 11階建,1996年12月（築24年）,"2,780万円",南,3LDK/64.63m²,"2,780万円",3LDK/64.63m²,30枚,オンライン相談可,オンライン相談可,31戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1209170000035/,リノベーション・リフォーム,リノベーション・リフォーム,駐車場あり,駐車場あり,オートロック,オートロック,駅徒歩3分。商業施設、公園も近く便利で緑豊な立地。「駐車場権利付 使用料無料」3方角部屋で明るい。,オンライン相談可,（株式会社オフィスワイティーティー）,エレベーター,スーパー800m以内
スパシエジーベック池袋ウエスト,https://www.homes.co.jp/mansion/b-1318040001471/,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fa2032rrfai29di6.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,3階北西,3階北西,東武東上線 北池袋駅 徒歩12分東京都板橋区熊野町,RC(鉄筋コンクリート) / 9階建,2007年04月（築14年）,"1,640万円",北西,1K/21.37m²,"1,640万円",1K/21.37m²,12枚,（株式会社福屋不動産販売　成増店）,（株式会社福屋不動産販売　成増店）,22戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1318040001471/,オートロック,オートロック,エレベーター,エレベーター,角部屋,角部屋,オーナーチェンジ物件、平成１９年４月築、オートロック、ＴＶモニタ付インターホン、室内洗濯機置場,,,,
ガーデンフィール新小岩,https://www.homes.co.jp/mansion/b-1393790001098/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fcrws2ru3yepno4p.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,4階南,4階南,ＪＲ総武線 新小岩駅 バス7分 7江戸川区役所前下車 徒歩4分東京都江戸川区中央1丁目,RC(鉄筋コンクリート) / 8階建,1997年06月（築24年）,"2,980万円",南,3LDK/87.33m²,"2,980万円",3LDK/87.33m²,2枚,オンライン相談可,オンライン相談可,49戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1393790001098/,オートロック,オートロック,エレベーター,エレベーター,スーパー800m以内,スーパー800m以内,●おかげさまで36周年！知識と経験豊かなスタッフが対応致します。 ●車でどこでもご案内いたします！,オンライン相談可,（有限会社アリウム）,角部屋,
プレールドゥーク清澄白河,https://www.homes.co.jp/mansion/b-1083460035548/,https://image2.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fu4q82rj3y1or8xd.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,7階-,7階-,東京メトロ半蔵門線 清澄白河駅 徒歩10分東京都江東区平野2丁目16-17,RC(鉄筋コンクリート) / 8階建,2007年02月（築14年）,"2,300万円",-,1K/21.56m²,"2,300万円",1K/21.56m²,2枚,（株式会社リゾートハウス）,（株式会社リゾートハウス）,-,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1083460035548/,駐車場あり,駐車場あり,,,,,,,,,
パレステュディオ御茶ノ水駿河台弐番館,https://www.homes.co.jp/mansion/b-1083460036120/,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fpv7e2rj3y1osh29.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,2階-,2階-,東京メトロ半蔵門線 神保町駅 徒歩6分東京都千代田区神田錦町3丁目6-9,SRC(鉄骨鉄筋コンクリート) / 9階建,2002年07月（築19年）,"2,540万円",-,1K/23.37m²,"2,540万円",1K/23.37m²,2枚,（株式会社リゾートハウス）,（株式会社リゾートハウス）,28戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1083460036120/,オートロック,オートロック,エレベーター,エレベーター,,,,,,,
都営新宿線 曙橋駅 徒歩3分,https://www.homes.co.jp/mansion/b-37052720000301/,https://image3.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F1j3h3qy431d6is6.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,10階東,10階東,都営新宿線 曙橋駅 徒歩3分東京都新宿区市谷仲之町,RC(鉄筋コンクリート) / 11階建,2000年01月（築21年）,"3,480万円",東,1DK/29.47m²,"3,480万円",1DK/29.47m²,24枚,（スターツピタットハウス株式会社　飯田橋店）,（スターツピタットハウス株式会社　飯田橋店）,38戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-37052720000301/,ペット相談可,ペット相談可,オートロック,オートロック,エレベーター,エレベーター,【WEB面談・案内可能】3駅3路線利用可 新規リノベーション済,,,スーパー800m以内,角部屋
シンシア西荻窪,https://www.homes.co.jp/mansion/b-37052280000450/,https://image1.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fmws93qy3itoq4zt.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,2階東,2階東,ＪＲ中央線 西荻窪駅 徒歩8分東京都杉並区上荻4丁目,RC(鉄筋コンクリート) / 7階建,1998年02月（築23年）,"2,400万円",東,2K/29.92m²,"2,400万円",2K/29.92m²,1枚,（スターツピタットハウス株式会社　荻窪店）,（スターツピタットハウス株式会社　荻窪店）,28戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-37052280000450/,オートロック,オートロック,エレベーター,エレベーター,スーパー800m以内,スーパー800m以内,【シンシア西荻窪】 オーナーチェンジ物件です。,,,,
ＴＨＥ　ＩＴＡＢＡＳＨＩ　レジデンス,https://www.homes.co.jp/mansion/b-1170260010052/,https://image1.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F7nl12rm6pkz4lua.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,14階東,14階東,都営三田線 板橋本町駅 徒歩4分東京都板橋区清水町,RC(鉄筋コンクリート) / 19階建,2012年07月（築9年）,"5,480万円",東,3SLDK/70.65m²,"5,480万円",3SLDK/70.65m²,16枚,（株式会社福屋不動産販売　赤羽店）,（株式会社福屋不動産販売　赤羽店）,195戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1170260010052/,ペット相談可,ペット相談可,駐車場あり,駐車場あり,オートロック,オートロック,平成２４年７月築 １４階部分につき、眺望良好 会話が弾むカウンターキッチン 収納に便利なＷＩＣ有,,,エレベーター,
エンゼルハイム竹の塚第5,https://www.homes.co.jp/mansion/b-1334620003076/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fhxgf2rs0g6cqx02.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,2階南,2階南,東武大師線 大師前駅 徒歩13分東京都足立区栗原4丁目,SRC(鉄骨鉄筋コンクリート) / 7階建,1997年01月（築24年）,"2,880万円",南,2LDK/73.47m²,"2,880万円",2LDK/73.47m²,11枚,（株式会社福屋不動産販売　北千住店）,（株式会社福屋不動産販売　北千住店）,58戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1334620003076/,駐車場あり,駐車場あり,オートロック,オートロック,エレベーター,エレベーター,安心のオートロック付マンション 約21.4帖の広々LDK 留守中でも荷物を受け取れる宅配BOX有,,,角部屋,
ル・リオン・プレズン池袋ウエスト,https://www.homes.co.jp/mansion/b-1318030005303/,https://image.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2F0qdw2rrfa1j448u.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,1階北西,1階北西,東京メトロ有楽町線 要町駅 徒歩12分東京都板橋区中丸町,RC(鉄筋コンクリート) / 5階建,2006年12月（築14年）,"2,180万円",北西,1K/24.22m²,"2,180万円",1K/24.22m²,17枚,（株式会社福屋不動産販売　池袋店）,（株式会社福屋不動産販売　池袋店）,40戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1318030005303/,,,,,,,オーナーチェンジ物件、平成１８年１２月築、東京メトロ有楽町線・副都心線「要町」駅徒歩１２分,,,,
オープンレジデンス中野道玄町,https://www.homes.co.jp/mansion/b-1368730000631/,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fmylg2rt7z61xksd.jpg&width=208&height=138,"https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584","1階北,1階北,地下1階北",1階北,東京メトロ丸ノ内線 中野新橋駅 徒歩5分東京都中野区本町3丁目14-26,RC(鉄筋コンクリート) / 3階建,2012年08月（築9年）,"5,580万円,5,580万円,5,580万円","北,北,北","3LDK/84.13m²,2SLDK/84.13m²,2SLDK/84.13m²","5,580万円",3LDK/84.13m²,6枚,"（朝日住宅株式会社 新宿店）,オンライン相談可,（株式会社ファミリー不動産）",（朝日住宅株式会社 新宿店）,20戸,"お気に入りに登録,お気に入りに登録,お気に入りに登録","詳細を見る,詳細を見る,詳細を見る",https://www.homes.co.jp/mansion/b-1231900020243/,"ペット相談可,ペット相談可,ペット相談可",ペット相談可,"オートロック,オートロック,オートロック",オートロック,"スーパー800m以内,スーパー800m以内,スーパー800m以内",スーパー800m以内,,オンライン相談可,（株式会社Banc）,角部屋,
ドルチェ日暮里,https://www.homes.co.jp/mansion/b-1083460035892/,https://image1.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Farbb2rj3y1orzgx.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,3階-,3階-,ＪＲ常磐線 三河島駅 徒歩4分東京都荒川区東日暮里6丁目34-3,RC(鉄筋コンクリート) / 7階建,2007年01月（築14年）,"1,650万円",-,1K/21.7m²,"1,650万円",1K/21.7m²,2枚,（株式会社リゾートハウス）,（株式会社リゾートハウス）,27戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1083460035892/,,,,,,,,,,,
リリファ八王子北野,https://www.homes.co.jp/mansion/b-1007440018361/,https://image1.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Ftrgp2rgexqh7m11.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,1階南,1階南,京王線 北野駅 徒歩11分東京都八王子市長沼町,RC(鉄筋コンクリート) / 4階建,1997年02月（築24年）,"2,180万円",南,3LDK/63.59m²,"2,180万円",3LDK/63.59m²,15枚,オンライン相談可,オンライン相談可,75戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1007440018361/,ペット相談可,ペット相談可,駐車場あり,駐車場あり,スーパー800m以内,スーパー800m以内,陽当たりの良い南向き住戸！ マムカフェ・ＤＩＹ工房・宅配ボックス・防災ボックスなど充実の共用設備,オンライン相談可,（株式会社リビングライフ）,,
ドルチェ板橋区役所前,https://www.homes.co.jp/mansion/b-35005270002280/,https://image3.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fz6wt3oxjchenp2a.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,10階北,10階北,都営三田線 板橋区役所前駅 徒歩4分東京都板橋区板橋2丁目,RC(鉄筋コンクリート) / 12階建,2007年09月（築14年）,"3,480万円",北,1LDK/46.08m²,"3,480万円",1LDK/46.08m²,3枚,（大成有楽不動産販売株式会社　柏センター）,（大成有楽不動産販売株式会社　柏センター）,29戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-35005270002280/,,,,,,,,,,,
エクサージュ海岸,https://www.homes.co.jp/mansion/b-1357690002959/,https://image3.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Fni592rstvzwz4kd.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,7階南,7階南,新交通ゆりかもめ 芝浦ふ頭駅 徒歩4分東京都港区海岸3丁目12-3,RC(鉄筋コンクリート) / 20階建,2002年03月（築19年）,"5,300万円",南,2LDK/64.16m²,"5,300万円",2LDK/64.16m²,25枚,オンライン相談可,オンライン相談可,56戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1357690002959/,ペット相談可,ペット相談可,駐車場あり,駐車場あり,オートロック,オートロック,・60m2超えで広々×南向きで日当たり良好 ・ペット飼育可能(詳細はご確認ください),オンライン相談可,（株式会社東宝ハウス品川）,エレベーター,スーパー800m以内
ライオンズマンション荒川遊園アクアステージ,https://www.homes.co.jp/mansion/b-1230340054234/,https://image4.homes.jp/smallimg/image.php?file=http%3A%2F%2Fimg.homes.jp%2Firku2robdmdu42y.jpg&width=208&height=138,https://www.homes.co.jp/search/assets/img/default/common/utility/loading_24x24.gif?v=112d916d958470febe72d22ac494a584,5階南,5階南,都電荒川線 小台駅 徒歩12分東京都足立区小台2丁目,RC(鉄筋コンクリート) / 5階建,2002年02月（築19年）,"2,980万円",南,3LDK/77.88m²,"2,980万円",3LDK/77.88m²,25枚,（エムイーＰＬＵＳ城東　株式会社）,（エムイーＰＬＵＳ城東　株式会社）,166戸,お気に入りに登録,詳細を見る,https://www.homes.co.jp/mansion/b-1230340054234/,ペット相談可,ペット相談可,駐車場あり,駐車場あり,エレベーター,エレベーター,,,,最上階,
